Id,SalePrice
1630,323461.04084442504
1631,224221.96572258504
1632,244906.43106542036
1633,182702.11095243742
1634,190139.8939704343
1635,176610.0666077962
1636,155478.77204428794
1637,208393.24992204842
1638,188199.43866672768
1639,187769.88658667757
1640,253441.80888928042
1641,188315.80307934218
1642,257855.3943613619
1643,225612.5155739703
1644,254996.1591734499
1645,207091.0502541596
1646,156843.1604900275
1647,158229.28496082735
1648,135529.5191379346
1649,151365.5973912484
1650,116326.32629273877
1651,127395.96996798
1652,102702.81231383381
1653,104889.57429810488
1654,149805.8908979207
1655,132160.87702670592
1656,148617.75204158103
1657,155771.65721368135
1658,156287.3993585203
1659,119552.53344668288
1660,164900.3551329838
1661,413269.64418096066
1662,376857.1991554819
1663,365803.54125090566
1664,419239.327362185
1665,306312.27958010614
1666,326717.3156667091
1667,369298.551715157
1668,349588.1116316388
1669,303846.3379699879
1670,341875.7874234419
1671,269726.93238595274
1672,406083.7801952949
1673,311421.9952763293
1674,239686.8753644804
1675,209924.53004133762
1676,190159.64393918676
1677,224547.28545314618
1678,395803.33655430423
1679,390701.81260576996
1680,332538.63787647465
1681,262689.58560176764
1682,315320.4807287086
1683,190974.75694100384
1684,185454.4926527849
1685,184375.16616383137
1686,173007.77956098365
1687,179296.696496292
1688,192380.16577497526
1689,203811.6388352133
1690,202398.81961076596
1691,192783.58041240938
1692,260797.87478084868
1693,183237.997600641
1694,189904.32562725997
1695,170629.9565406293
1696,268614.46210847213
1697,175068.0614776499
1698,344260.17331164615
1699,308800.5201740025
1700,255530.93163375984
1701,270135.4112171402
1702,232881.96903432722
1703,238422.0222272626
1704,263198.74255653936
1705,251623.37585143044
1706,368828.6616662702
1707,210110.69472933267
1708,211343.21769936237
1709,256925.32616364033
1710,231604.16087406565
1711,278942.4149760106
1712,257703.17439076252
1713,272158.3442777158
1714,229760.57731399251
1715,209863.0099709084
1716,188134.56982395516
1717,181752.07313349584
1718,144152.45063508317
1719,206759.74528340576
1720,219375.88100999818
1721,165863.5589294428
1722,134357.89971261684
1723,160006.45220884116
1724,196872.5555699956
1725,242807.65579981825
1726,189914.6625674527
1727,158515.24689473765
1728,166256.23139698955
1729,173123.911120017
1730,156588.22952039208
1731,117636.2730360088
1732,127069.1039684846
1733,119061.69770903913
1734,130776.67309362246
1735,121687.7165280366
1736,109262.65077861826
1737,281516.78393652826
1738,267903.31504646805
1739,223970.53542564766
1740,212748.5515070541
1741,186454.2231900249
1742,176572.08266641054
1743,181582.19995415997
1744,356339.72128606006
1745,223211.95036489642
1746,182849.54629445044
1747,230998.30291983188
1748,214645.64170645177
1749,147250.1043422711
1750,122210.53181715534
1751,257319.19769233325
1752,124432.91848977769
1753,156239.73664956944
1754,201238.54699403816
1755,173560.96190661466
1756,130204.03839277787
1757,126589.57967271181
1758,151270.23501180235
1759,166510.08446704436
1760,173214.46996712135
1761,150928.89065462642
1762,187860.36340040265
1763,191605.07196590834
1764,123402.97333504137
1765,163180.30099324783
1766,192129.02783236746
1767,214609.22813578014
1768,149658.3851053767
1769,170746.7455771749
1770,156829.9596292929
1771,126467.04852533597
1772,138506.7092191302
1773,134204.6379091841
1774,145794.8416926295
1775,143964.9739849795
1776,134093.74991220338
1777,111148.06301424753
1778,146898.44840059758
1779,138920.89933414556
1780,174593.54619120556
1781,133637.65606847728
1782,95387.13783065567
1783,150783.9740745544
1784,120319.16655851055
1785,132828.34862726348
1786,139653.86121452253
1787,159148.7379238644
1788,71388.21751814254
1789,102677.95402886605
1790,89500.64711717081
1791,165241.21869692166
1792,165122.59394227678
1793,123702.37145436274
1794,154635.27035598914
1795,137879.9672347345
1796,140385.93283536684
1797,114440.41629227906
1798,125337.83962042394
1799,115955.57721157186
1800,140427.87810359328
1801,143639.90206620182
1802,136221.81622466416
1803,154671.562846831
1804,143212.7566096796
1805,136291.93708301353
1806,124820.02218741915
1807,132882.81976037307
1808,129903.79431432423
1809,128662.99851831165
1810,144413.72846410988
1811,96730.00802293123
1812,103407.1035894169
1813,141694.45855779207
1814,103732.45227537588
1815,60641.30027693928
1816,102222.29424293438
1817,114982.44909476976
1818,153464.57441296102
1819,127630.53625233786
1820,60540.66974541624
1821,116075.29850106902
1822,152782.45919717936
1823,51277.97230485457
1824,128695.3107316071
1825,152226.20365522208
1826,117840.97455595432
1827,110633.3923905426
1828,142936.56322069565
1829,114501.163958715
1830,138537.3190033681
1831,143762.7788617467
1832,80168.27595912662
1833,141422.74117433844
1834,121701.26684142588
1835,119765.00685832699
1836,120643.5669811542
1837,83318.0368228001
1838,130145.70797016713
1839,103889.46370653214
1840,150842.4001132391
1841,138556.24343699016
1842,94205.05152554912
1843,138077.73836276852
1844,149289.5590780968
1845,166680.40842950286
1846,161019.14119482064
1847,196676.00448192575
1848,73554.25589919776
1849,109159.44669625975
1850,120299.11794651792
1851,154472.37498179256
1852,132066.2754378311
1853,132381.83031704818
1854,158745.14127907014
1855,160636.83963413106
1856,232651.92437648526
1857,131051.2414473607
1858,137431.06002915706
1859,123671.96293916105
1860,152298.0859292646
1861,121106.15337027043
1862,262779.69091053325
1863,241632.50091754785
1864,241720.65412689655
1865,334894.7132148557
1866,322616.91928948
1867,223648.42038958962
1868,287715.581785457
1869,209456.27410474993
1870,215761.05368415333
1871,256393.70432301806
1872,185496.37570260745
1873,251188.87628263974
1874,160199.26117952028
1875,197796.5827780383
1876,204764.91124155925
1877,210143.20287112735
1878,213252.12125299947
1879,142630.14429260156
1880,128633.7020880536
1881,240463.76330602268
1882,250528.36656398236
1883,185121.4952283383
1884,210514.4836886349
1885,237607.12094135088
1886,289325.4117722045
1887,219385.8813902383
1888,252118.56932320198
1889,179880.85397092285
1890,118656.34479336822
1891,133801.6419589824
1892,102195.55338780896
1893,132947.32202447834
1894,132676.5905690231
1895,142314.10715063312
1896,137725.92319844392
1897,127711.02374071484
1898,115089.54374876987
1899,164345.46289533138
1900,157897.66193840094
1901,187917.736534342
1902,172466.28476936958
1903,218308.6690800005
1904,148658.26767399043
1905,195039.7519370102
1906,146812.15010335503
1907,200322.71911585535
1908,112582.19118124155
1909,134918.8194062653
1910,124236.28301492553
1911,229573.77638997353
1912,343874.19186699105
1913,125585.3703751049
1914,64454.78133975552
1915,317715.6427773835
1916,66516.7846657719
1917,231630.05210355358
1918,144986.03212630402
1919,182504.68501607585
1920,154475.44189514095
1921,359767.49895815836
1922,299975.05076409754
1923,233098.08786684816
1924,221784.33844862293
1925,195128.9318543322
1926,353911.0622851087
1927,142253.00340729931
1928,166362.3625973744
1929,131743.60658503234
1930,140650.45032818613
1931,148005.13297546958
1932,144897.56766792745
1933,214009.8541559197
1934,186551.11733902025
1935,174123.47269046115
1936,210951.12413334244
1937,192901.65018133365
1938,179066.1751479078
1939,235153.24129460606
1940,201102.68972815946
1941,174714.11866859617
1942,184787.11291577984
1943,225483.1696879826
1944,387006.5084566411
1945,404423.157026263
1946,148826.56659158733
1947,296279.70732871577
1948,175304.99678408858
1949,270923.36068962625
1950,190028.96838934135
1951,242251.2891309054
1952,206464.92718829506
1953,174143.4858384446
1954,184544.65212499618
1955,139555.42850994217
1956,309254.445274497
1957,150625.45297699494
1958,287341.0400528776
1959,150424.55894595347
1960,124208.85658140465
1961,125771.17550022896
1962,103043.2912498237
1963,111878.47323367473
1964,114934.51278639244
1965,153653.7008849536
1966,135668.96659230688
1967,279929.4293263353
1968,418396.77093770605
1969,382754.773894086
1970,396523.3322102475
1971,436798.5582995476
1972,358768.65892467747
1973,289350.9714718609
1974,338801.8404008122
1975,439191.6193562492
1976,277577.77874693443
1977,352139.38033347286
1978,358797.3110559589
1979,316664.44207811065
1980,208289.7926071582
1981,331736.3253300897
1982,229296.5574512086
1983,214251.4931482753
1984,171424.48571419143
1985,227172.77504074428
1986,209907.62815453712
1987,189642.69417282875
1988,183963.69289034378
1989,196933.96604975098
1990,213255.090478512
1991,231846.6289868862
1992,226082.09206191855
1993,174001.72535918694
1994,240226.17007616046
1995,186490.17688222654
1996,266305.77166053286
1997,327060.27112592035
1998,290607.1446887338
1999,289683.3290875513
2000,320073.3509538165
2001,281637.5622565153
2002,240084.5629798196
2003,273911.31652174937
2004,277525.07434069307
2005,236677.3201748837
2006,232148.23014122297
2007,253550.83757519635
2008,220319.12866260365
2009,211337.2622681707
2010,200158.69304077886
2011,147817.80288352622
2012,179319.0656781966
2013,184423.6468309449
2014,192220.6468939938
2015,217406.68907119412
2016,196044.81074206516
2017,201570.92796676102
2018,121732.43329863419
2019,137205.25830061035
2020,103095.48858069463
2021,103104.29802229644
2022,203023.9189020422
2023,158540.40807761668
2024,295052.8181370212
2025,372066.3207709695
2026,177536.3871598675
2027,173642.47108663493
2028,158293.3238320678
2029,170774.02723464635
2030,266689.84504605975
2031,226652.72852473732
2032,260881.93722489488
2033,257778.6316402231
2034,183210.8717696819
2035,227862.72261210412
2036,211425.2507416863
2037,228570.5086083305
2038,324128.8688816459
2039,230831.95699062047
2040,278872.04281492287
2041,334034.79913666064
2042,215383.92322164506
2043,186496.07740273554
2044,175440.20380795584
2045,215410.69446106977
2046,161354.9390144641
2047,151042.79796861083
2048,146738.52393141633
2049,154583.44095519086
2050,180069.12552846558
2051,109421.85148459893
2052,124758.88425228826
2053,160017.09775530058
2054,95055.11371477986
2055,155125.27332011046
2056,151807.32737750837
2057,122550.70341233264
2058,227202.4330132542
2059,148539.6859172583
2060,191086.0524775026
2061,165688.74492988767
2062,131455.41266309793
2063,126229.45461977953
2064,143881.2478960341
2065,121859.80640769903
2066,172868.054125448
2067,114988.52787570466
2068,144562.9111083938
2069,92532.57726889207
2070,122038.48067667436
2071,109420.47423035657
2072,139619.9169610984
2073,131726.52350035257
2074,185488.70663029922
2075,154925.8116508046
2076,117438.90379041023
2077,165775.14069165892
2078,130371.37368474579
2079,133292.4307623589
2080,120546.46967918835
2081,133468.11057992038
2082,128248.08116026038
2083,156164.06026951392
2084,116276.79301701614
2085,124839.15322547269
2086,115295.2112096103
2087,130701.41180782099
2088,95932.1368680334
2089,86897.72300256776
2090,136592.75642688407
2091,125968.52495647613
2092,128455.39713405119
2093,116344.8006979498
2094,113699.0620996054
2095,163416.14959892145
2096,95432.7670678091
2097,100555.64969610011
2098,148302.1377793979
2099,64824.414221293984
2100,90393.22666347495
2101,115390.46120126327
2102,122934.85985656083
2103,119726.23035895733
2104,144737.9570815286
2105,134111.99668919036
2106,86376.81548841023
2107,178063.1686518576
2108,122368.36135267888
2109,125144.86178337132
2110,133652.67937407675
2111,136256.05812081983
2112,148479.60444972123
2113,136535.853793405
2114,126409.66306856778
2115,183580.35053518484
2116,120994.70707858232
2117,158240.87177361074
2118,135153.0076439351
2119,121296.07805469613
2120,113903.52042750298
2121,118951.72606616517
2122,127788.48620489782
2123,83976.92181574585
2124,158121.82284435368
2125,131498.21809442283
2126,161954.02553946472
2127,174307.84722204696
2128,123772.27521095648
2129,82371.5322920343
2130,140278.77727016743
2131,132921.364228612
2132,107616.20895708271
2133,126055.72743285722
2134,118433.51062434584
2135,93563.01345509358
2136,83224.21959699156
2137,112280.45453442665
2138,142255.59581072244
2139,148054.1309132316
2140,146996.25241281415
2141,159836.1030028779
2142,138190.32042083485
2143,150698.73131524754
2144,114876.00482087617
2145,143825.05835500313
2146,166029.7625772274
2147,143633.57140349748
2148,131491.1409119497
2149,140919.38842075018
2150,246621.24458753355
2151,115386.07401167534
2152,176087.0413339314
2153,169877.63291614424
2154,107731.83411181954
2155,138484.04484336358
2156,259125.69761137475
2157,229469.12379848136
2158,258048.75212060477
2159,229725.68357881205
2160,186315.2181402166
2161,234281.05149727105
2162,383340.26332284167
2163,341176.3032605363
2164,247446.26976782997
2165,212331.36095025943
2166,163147.50042129675
2167,220390.67378248667
2168,198830.59860746012
2169,203177.61349703904
2170,217673.28524185347
2171,165756.66100681492
2172,137299.8994405319
2173,191143.878300826
2174,231103.45724596624
2175,276032.5615959537
2176,310633.45683183864
2177,245680.06041417687
2178,218558.068627213
2179,137016.56022703915
2180,207965.8901088461
2181,199716.77072492207
2182,220837.90385684257
2183,199359.0527821403
2184,126028.22168023934
2185,135738.03556743084
2186,144937.55334293353
2187,147609.6468323323
2188,155954.16327436804
2189,273243.6806208457
2190,79628.8981957425
2191,81722.34340005543
2192,94422.38462927693
2193,116738.48274388495
2194,105561.50826878588
2195,114512.4117839841
2196,108021.22232215683
2197,135904.80247657356
2198,161971.49052602117
2199,184853.3007736006
2200,152802.72875971408
2201,142598.9755036074
2202,223433.953844607
2203,140282.5721863138
2204,203136.25097035308
2205,134709.61072592068
2206,147344.63591753
2207,223218.55439006438
2208,264359.7201771827
2209,272122.1566255689
2210,127212.01095094853
2211,120401.94849282723
2212,123164.98127443861
2213,117762.87398214743
2214,147200.67111242964
2215,112337.11089087157
2216,152390.62666636007
2217,66635.11073642016
2218,84701.06717990055
2219,77820.55716761961
2220,66016.88382175667
2221,317220.778332785
2222,293253.7979291054
2223,293921.22411960026
2224,203827.94160406472
2225,113207.62380753836
2226,186872.06552449943
2227,196683.9322729088
2228,264616.1163989153
2229,245375.78779447073
2230,160235.45546873874
2231,203157.0567414132
2232,186186.6080667516
2233,191142.14098122783
2234,248192.9002920988
2235,222546.53239518934
2236,245523.33467724142
2237,296898.5805255328
2238,183855.26630030927
2239,110083.45245719573
2240,155400.3327236688
2241,154792.33909754534
2242,125914.94057740794
2243,147287.54631103482
2244,115438.04514221188
2245,105538.9918638401
2246,144664.8485768776
2247,114375.85356144782
2248,127106.39372231725
2249,128026.97180745917
2250,133799.66888481728
2251,126676.41317218656
2252,179717.4859815105
2253,162386.9065383717
2254,187920.65660668083
2255,183569.02080278733
2256,171863.28309997608
2257,214294.28131034196
2258,158141.44395986243
2259,179722.98770631384
2260,138383.36994888663
2261,198627.6477466705
2262,205725.76379917233
2263,411388.8524277142
2264,525145.6261466781
2265,159800.58929896454
2266,312839.131502456
2267,347673.84224541066
2268,376433.04517550196
2269,148613.6230741702
2270,203064.69170462654
2271,204864.56860942746
2272,201226.19476039638
2273,165035.98422873308
2274,183090.8927155131
2275,155469.1401125242
2276,184874.55197168575
2277,182935.76949193174
2278,148245.6259695296
2279,137701.81921651884
2280,120441.6603803036
2281,172773.11496878052
2282,186902.57902757858
2283,115873.68373426264
2284,128310.73464857129
2285,143412.7181589629
2286,124580.24453538281
2287,358458.38981560536
2288,271265.57116724184
2289,361601.32699427014
2290,437482.87807960936
2291,312858.62692726776
2292,410266.74249910924
2293,457650.15993517655
2294,407780.3981117177
2295,420133.9973332122
2296,287979.379368332
2297,352294.7520269918
2298,361742.24287849554
2299,318472.8055952267
2300,311395.2641557972
2301,318569.05731111433
2302,250635.6387685734
2303,240983.23293291993
2304,249288.40783983612
2305,192718.90756148408
2306,190757.71369672983
2307,211984.57975764314
2308,245525.65745890854
2309,296820.27358222037
2310,220335.31512115602
2311,204808.8056733489
2312,192375.7674344798
2313,181726.86655807495
2314,172599.18583240625
2315,185032.9962162536
2316,186211.45078152744
2317,194230.10508642835
2318,181758.04917632818
2319,186425.75756679423
2320,182880.12886039683
2321,234284.57281549447
2322,187316.72870540968
2323,202385.13315142455
2324,190683.93396078586
2325,219508.83692147644
2326,184106.94541387077
2327,206074.28538700935
2328,228933.67494648392
2329,199012.37180368757
2330,189871.87625635616
2331,347521.7968385909
2332,383525.60597321787
2333,302715.42452434544
2334,254802.8144989005
2335,296387.35602575575
2336,305170.99244026607
2337,193532.42033851426
2338,251648.470392427
2339,219710.40429372442
2340,318972.63319454656
2341,213871.06774984236
2342,239033.8866228308
2343,236060.54420792783
2344,212285.47950127308
2345,231800.91347343408
2346,219512.9031330433
2347,205091.17397083392
2348,253478.18664220706
2349,211605.9651043667
2350,308780.7697415078
2351,272254.5744840088
2352,249579.90258988587
2353,242437.22474460732
2354,150778.31173832368
2355,151451.95893974483
2356,156753.3078867282
2357,190613.62761128123
2358,215934.36137398749
2359,148235.10870607948
2360,117723.65607206328
2361,147833.2788451054
2362,252437.0588234461
2363,140198.3139373878
2364,148668.39653144305
2365,220522.09155355202
2366,188344.53053579165
2367,217932.7620709819
2368,220092.32347520464
2369,226415.3841859867
2370,171497.4625889597
2371,168364.06377685166
2372,195503.89881037793
2373,299854.79152046057
2374,342391.8724360451
2375,243059.930728376
2376,289267.47614290024
2377,324276.1648916155
2378,152937.16063292188
2379,201699.16926619032
2380,141851.88259049586
2381,171029.09319693543
2382,213806.06648917557
2383,203422.8346097216
2384,234992.61009446348
2385,158833.38708805467
2386,132483.85107592522
2387,140425.88075512357
2388,101854.74227935835
2389,117344.76780294527
2390,163387.0411458634
2391,149911.55137893057
2392,115618.97822063063
2393,171557.14504910557
2394,148498.212463602
2395,209086.2196198223
2396,148702.58336657667
2397,228981.61093415244
2398,135455.70037305774
2399,69818.32560943233
2400,71165.96352269624
2401,133277.11826461373
2402,144603.03492541797
2403,152265.7513248388
2404,162637.56822424647
2405,157691.2334386307
2406,147258.44767203892
2407,127639.33164477715
2408,148309.49149821547
2409,126357.42367627624
2410,154283.10607824067
2411,116948.77643255636
2412,170809.7187357978
2413,132037.3312585041
2414,182082.28944602498
2415,141089.32990261572
2416,130764.98455784871
2417,145457.45633717164
2418,138204.64673664953
2419,133653.34381884997
2420,124869.74590385491
2421,147670.10971438434
2422,117018.99057092826
2423,128009.30749245777
2424,158886.97454386018
2425,185401.53330594298
2426,127432.5691056618
2427,132670.88799791073
2428,203605.43804229988
2429,114097.47271156752
2430,131823.63242733432
2431,115353.56067041574
2432,157682.7869525762
2433,154120.12428731276
2434,143930.22789400705
2435,158297.67151949037
2436,115725.71758750244
2437,110551.91784491688
2438,127889.75218479514
2439,104541.27478836366
2440,125298.19908114022
2441,92580.67777842775
2442,103595.51765960552
2443,132854.94999014857
2444,131842.0059897652
2445,97991.33032148596
2446,144832.6452216414
2447,175014.15925534192
2448,135247.03127943544
2449,111493.25104095033
2450,153838.74465234787
2451,123274.98369592638
2452,190970.59843093678
2453,98869.52939493628
2454,126694.18631442923
2455,117864.5406272986
2456,140497.0105900356
2457,150486.53586919908
2458,136695.13936892131
2459,121240.43522851898
2460,138398.90609471104
2461,136588.06011207463
2462,150797.07718058815
2463,132006.5995520973
2464,180472.5021849224
2465,136923.11890617842
2466,127046.31103154093
2467,119981.69479694328
2468,95727.5680447265
2469,93642.84837188371
2470,200682.1249328334
2471,225035.7793492839
2472,153812.11438452618
2473,115889.60947029306
2474,89567.25241474042
2475,192246.56817071175
2476,125691.06709356257
2477,139704.0474791355
2478,156544.5190332185
2479,108199.35762583738
2480,151781.14041266675
2481,124138.2480135568
2482,131930.1287976016
2483,110462.87863568755
2484,119434.65573164681
2485,134515.95380145466
2486,157917.6480475835
2487,165990.10257968106
2488,177737.93496023497
2489,158467.72881578968
2490,152442.49783721723
2491,90432.57240109271
2492,218044.09263437893
2493,170546.38756130027
2494,146645.6614601699
2495,93214.29568900442
2496,270064.6969020541
2497,157019.24273013847
2498,117850.32522150592
2499,88846.33984457389
2500,136327.07704465065
2501,144953.53631663654
2502,153138.01865259637
2503,104867.09008611093
2504,171413.99041276897
2505,238979.3250251915
2506,241814.27552559148
2507,268058.0799857813
2508,241372.75814375991
2509,218426.7038643326
2510,226363.92372156237
2511,181012.8787728444
2512,210112.22314650877
2513,236264.32162718428
2514,269412.9473341526
2515,160588.29131501133
2516,181511.28513969178
2517,160047.49358053593
2518,172952.0608484888
2519,252627.45955923485
2520,223031.08428989322
2521,187123.47166205963
2522,228979.48185056786
2523,115258.10944676874
2524,146224.31157786332
2525,156587.58613786916
2526,146160.28741966866
2527,122950.88157647327
2528,134586.81511872774
2529,146236.73784120177
2530,130948.77071038619
2531,251386.44851878882
2532,227539.89882333798
2533,195259.25905219014
2534,250339.366290324
2535,289147.4484683578
2536,242017.74707740283
2537,238199.09938685514
2538,185772.2599495817
2539,186390.00991838542
2540,189359.84563052267
2541,186727.18236155805
2542,174599.32203781407
2543,119351.27088467171
2544,119934.45724725793
2545,140566.3892851206
2546,121818.11010504495
2547,124557.14264329584
2548,134185.83341086656
2549,158428.74504590762
2550,522196.8335763947
2551,142645.95142782223
2552,134045.7519749752
2553,71698.91960625748
2554,95050.34882048628
2555,115924.95289184895
2556,106102.2885357159
2557,103127.91336597092
2558,128279.30193561116
2559,157236.47407933578
2560,166949.99582406948
2561,146982.38341209225
2562,150193.34878738516
2563,153501.48261434725
2564,218428.28898207002
2565,146898.04531696776
2566,178825.73291656357
2567,145783.65593795845
2568,182381.6610921234
2569,247427.81443679222
2570,120334.36462874457
2571,214547.3426333632
2572,140546.99843931422
2573,227878.80331885864
2574,325524.5263005766
2575,136398.08881922934
2576,119663.69589697917
2577,146673.13063046508
2578,82341.09747213268
2579,63107.32113635602
2580,92158.21367910634
2581,102143.22621957544
2582,111081.73685254226
2583,278788.0497134243
2584,171308.0698506355
2585,194360.054216198
2586,220117.1193541616
2587,196888.40161475897
2588,129381.08048832485
2589,147722.19304003767
2590,194346.91210811608
2591,241738.1235184212
2592,211354.446024162
2593,248725.77348891983
2594,187629.20648212277
2595,200614.22958857124
2596,278898.1679224558
2597,191125.6628344757
2598,297840.5998502924
2599,303925.36152508046
2600,130324.58022822882
2601,149709.4771633758
2602,88578.48588525072
2603,99233.79127707201
2604,96529.0695457939
2605,85328.09211862666
2606,145328.93727951925
2607,196361.21488769955
2608,197817.23102539312
2609,180717.88466049422
2610,114000.92603890286
2611,124378.77935377244
2612,172815.02314441325
2613,136352.6699833651
2614,130210.47767233379
2615,151572.75778974828
2616,150316.116064657
2617,187738.95972763986
2618,188919.63690139347
2619,196314.41425395315
2620,190499.8916351166
2621,175606.38302182272
2622,181937.9350218687
2623,244702.4715961863
2624,312537.8296098318
2625,298011.3241581394
2626,184178.94342754924
2627,166881.97879896528
2628,493520.7742905964
2629,479337.07265815564
2630,375235.1819205821
2631,413604.7765282204
2632,437993.6439050898
2633,315986.68817354756
2634,448617.4302571739
2635,160825.3986962928
2636,181819.35306186407
2637,182722.5116963726
2638,262303.06587595714
2639,209834.02157859027
2640,149541.55140625994
2641,107220.55506256413
2642,190570.19278491905
2643,110911.72966139189
2644,124259.262666352
2645,119962.79633409088
2646,104371.44079917387
2647,111732.63915388292
2648,149772.8701538374
2649,165916.4294746928
2650,129317.35820371614
2651,148249.02588907056
2652,376633.0215421454
2653,259034.43460993064
2654,264576.03803250205
2655,423648.55285180325
2656,335545.8234158961
2657,369633.17171785404
2658,317663.17058514676
2659,313396.16515999916
2660,382512.7339003576
2661,342630.4938224839
2662,368238.17500983295
2663,292522.95898554
2664,286154.27023798076
2665,321983.1420244968
2666,291550.23228391435
2667,180358.11820406636
2668,184176.77191315225
2669,188935.1898172842
2670,267657.47406674497
2671,187246.4697660361
2672,199106.45899022158
2673,200070.41522668474
2674,198727.55570180452
2675,182380.85658825564
2676,202068.9115053217
2677,205099.87494784262
2678,249647.23486549198
2679,272257.88857428293
2680,284778.84616533417
2681,385563.38763956324
2682,322518.8211313719
2683,495459.5616406207
2684,323669.0641640442
2685,308832.08755261794
2686,244437.22710888908
2687,309881.1793601091
2688,218783.76249940362
2689,213332.7365168137
2690,395818.60874321684
2691,198158.7826283597
2692,146419.007533831
2693,202882.23303862673
2694,144973.47223880087
2695,197601.14000623024
2696,185588.44164509207
2697,193711.57982772894
2698,192342.00250949158
2699,178614.57802465212
2700,164039.49205330803
2701,153506.3815309859
2702,111534.80038139941
2703,129463.69395613395
2704,147300.4893763388
2705,121761.97600661668
2706,112182.62448190925
2707,117489.21878400807
2708,136886.65300537844
2709,106237.40957437275
2710,136037.36608165648
2711,217304.3638869644
2712,335467.3333335634
2713,173374.05015189954
2714,159998.380802469
2715,178771.93735480442
2716,150953.54893666078
2717,216042.28270395656
2718,224476.17952972522
2719,168124.06924453223
2720,173771.18440191576
2721,133958.35009199582
2722,164736.54670740038
2723,137826.24168936623
2724,134170.7714026595
2725,133963.9294877196
2726,154295.42909303965
2727,188929.30683034932
2728,192435.67609038408
2729,159553.00870241807
2730,158967.9035610609
2731,131657.20488874454
2732,144256.01448022688
2733,159715.59824011062
2734,141614.57251601756
2735,144312.63003581713
